Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2031,2,1,0,0,0.0638085,0.2515653,0.5675838,0.4827879,0.2985759,0.1399671,0.1072554,0.0917805,0.2369997,1.0160031,1.2933417,1.564122,1.3582401,0.2278836,0.0846216,0.1900164,0.2598645,0.3846108,0.2090361,0,0.1366197,0.3568173
2031,2,2,0.439971,0.2965221,0.1838298,0.4076247,1.5951789,2.0621055,2.0888595,2.0898927,2.0876121,2.0851866,2.0787228,2.0634033,2.0657952,2.0698881,2.051007,1.9521642,1.7962035,1.6977555,1.6535547,1.5531432,1.0728144,1.118166,1.0019751,0.9049908
2031,2,3,0.5450319,0.3753246,0.3796716,0.5262432,1.2142746,1.872801,1.9572084,2.0129613,2.0073984,2.0207712,1.9891746,1.8912243,1.8017685,1.8711798,1.4173425,1.0541706,0.7911162,0.9706725,1.245132,1.3791309,1.0700508,1.4493759,1.5802038,1.5593529
2031,2,4,1.0280109,1.5903069,1.7309586,1.6557912,1.7139444,1.1697714,0.3697764,0.2391522,0.2657592,0.3460968,0.0788739,0.0879459,0.1270332,0.1571262,0.1004661,0.0823599,0.1055439,0.0856422,0,0,0,0,0,0
2031,2,5,0,0.0638421,0,0,0,0,0,0,0,0,0.0958776,0.1585017,0.2359308,0.2748984,0.1664922,0.1725591,0.185241,0.1042398,0.1803963,0.2021628,0.0781767,0,0.2851716,0.2539656
2031,2,6,0.1521282,0.4420353,2.0455365,2.0459649,2.0562591,1.9870767,1.8572295,1.9490184,1.9299903,1.9511562,2.0361852,2.0647347,2.0629749,2.0316597,1.9880133,1.9253766,1.7567571,1.5719235,1.0379796,0.7895601,0.2978409,0.5918514,0.680925,0.6792156
2031,2,7,0.5038047,0.487473,0.6650742,1.1942973,1.6274139,1.7092068,1.8708837,2.0078541,1.9305594,1.7365761,1.8840171,1.9504464,1.8391233,1.5946392,1.2300708,1.0665963,0.8630223,0.9740619,1.076964,1.0424526,0.4457712,0.3899784,0.2380749,0.1614543
2031,2,8,0,0,0,0,0,0,0.1153257,0.5830818,1.5281868,1.2225213,1.4312466,1.661226,1.3417677,1.2882828,1.4020314,1.6276722,1.7146185,1.6848804,1.3391217,0.9879933,0.6278664,0.186375,0.1622838,0.0913983
2031,2,9,0,0,0,0,0.0712803,0.1049979,0.1420734,0.2227764,0.3009384,0.7364595,1.4626647,1.6328235,1.6196145,1.3261731,1.2132435,1.2655839,0.6160518,0.6970152,0.8212911,0.6993336,0.6195252,0.0884982,0.174867,0.1040235
2031,2,10,0,0,0,0,0.0644112,0.0814653,0.1936242,1.120938,2.0207145,1.9881687,1.9323696,1.6141041,1.0156608,0.9605232,0.8327508,0.4607631,0.5838504,0.6338304,0.3922191,0.1753122,0.1463763,0.0716919,0.0799092,0
2031,2,11,0,0,0.0640416,0.1563219,0.2042229,0.1948086,0.2162391,0.4032,1.7344236,2.0423151,1.9891746,1.8332916,1.5894921,0.8740893,0.7593999,0.7427574,0.7466718,0.7811874,0.397677,0.5931492,0.5736444,0.5156298,0.3069192,0.1332114
2031,2,12,0,0,0,0,0.175581,0.185052,1.139649,1.9451859,1.8966276,1.0783458,0.9176013,0.9053226,1.11678,0.8549226,0.1840167,0.3125472,0.2317014,0.1678593,0.1465275,0.2398725,0.1494171,0.0661164,0.107478,0
